cell_type,Gene ID,ANK1,BIM/BCL2,CCDC124,CD105/ENG,CD110/MPL,CD117/KIT,CD34,CD36,CD38,CD41/ITGA2B,CD42/GP1BA,CD44,CD47,CD61/ITGB3,CD71/TFRC,CD9,CDK4,CDK6,CLU,CNRIP1,CTNNB1,CXCR4,DDB1,DHRS3,EIF4EBP1,ETS1,FHL1,FOG1/ZFPM1,FOXO3,GABPA,GATA1,GATA2,GFI1B,HIF1A,HPRT1,JAK2,KLF1,LOX,LSD1/KDM1A,MCL1,MEIS1,MYB,P27KIP1/CDKN1B,PIM1,RGS18,RUNX1,SDPR,SELP,SPI1,SRD5A3,TAL1,TGFB1,TMEM180/MFSD13A,TMOD1,TUBB2A,VWF,pc1,pc2
MEP,A2P2MEP-C3_a2p2,0,0,0,15.42301379,17.96910427,0,14.12750081,0,19.0397215,16.6766042,18.06798574,13.24247941,15.74080547,0,16.76784165,18.20217804,0,12.89745859,0,0,16.34799021,0,0,0,17.48483031,14.58763395,13.80704833,15.25651654,0,24.62981966,0,16.64017084,16.21597363,0,0,0,0,14.83423443,15.61866529,16.97970308,16.51436265,15.42613825,15.99594252,0,0,14.92967701,17.79051175,16.55152964,16.81372611,17.27976187,16.63332526,12.51672735,17.09806406,0,0,0,-2.23485404638401,-1.30661869454786
MEP,A2P2MEP-C4_a2p2,13.60738149,19.7302124,0,16.50995529,0,15.31240417,14.85724739,0,16.19909308,12.21045797,17.32887339,16.62939315,0,0,13.73676252,0,16.53289161,13.80257869,16.37898907,14.87941289,15.64477275,15.34669586,16.64113591,0,16.0997732,15.87200274,15.48829086,14.64761445,19.21224961,17.02447214,15.58504823,16.19962311,17.25020137,0,15.29668381,18.05036896,16.85970152,0,14.5582317,13.8617036,0,13.52984887,15.86358094,0,16.48897681,14.63407304,15.70100001,0,0,17.33093823,15.8696763,12.68585158,20.01828765,0,0,17.53534296,2.89340268516002,-1.06462210352273
MEP,A2P2MEP-C5_a2p2,0,0,0,16.73385315,15.96546597,17.2871255,15.56567674,0,0,0,16.28127443,12.60047417,0,0,16.95760029,0,24.48134939,15.79515551,17.78230836,0,16.73567279,0,18.45656322,0,16.72143598,14.67328624,13.72361225,0,20.2637121,0,0,14.63159042,0,0,18.71787114,18.61838372,0,16.6217577,0,13.56968123,16.22129163,16.55479658,16.01678918,0,0,14.8939783,0,16.3665783,0,0,17.82682742,13.05324343,0,0,0,0,-2.46625983647361,-0.481754501977323
MEP,A2P2MEP-C6_a2p2,0,0,16.58114339,17.77123321,16.98388535,17.39334832,16.69037193,0,18.94505219,0,17.82496087,14.2765623,0,0,17.58155741,0,0,14.54258567,18.24324418,0,18.37609543,16.95431959,0,0,16.59914766,15.34805374,14.86745784,0,19.16583163,18.38819613,0,15.36052745,0,0,18.24767946,18.73686107,0,0,15.13772848,13.90257641,18.49476323,16.11241667,16.18667426,19.8232124,0,15.78954262,0,18.17689983,0,18.24389406,0,14.98203477,0,17.09536051,22.22833777,17.46288629,-2.67537131483727,-3.32030288097463
MEP,A2P2MEP-C7_a2p2,24.32492636,20.08449795,16.80384062,17.68371049,15.46222222,0,15.85682447,0,0,10.43547194,13.31898342,15.34428081,0,11.72627605,16.09852572,0,20.82416957,14.91730603,14.94770994,0,15.82481338,0,17.3425797,17.80466304,14.97847424,16.71074914,0,14.93103977,25.89948516,16.44987297,15.55207396,17.9540199,15.18528267,15.56225921,15.37354603,17.41849598,0,16.08156664,15.35786325,14.66019478,17.14766162,14.37856075,21.91161553,0,12.80242763,15.41498392,12.62892821,0,16.72613848,16.45987281,18.3529163,11.24038229,18.33883202,20.74047906,0,12.43518668,2.57543340116108,-1.49541247199957
MEP,A2P2MEP-C8_a2p2,15.29847661,0,0,0,0,17.88119408,17.01839245,0,0,14.06965239,24.65864074,0,0,18.41295814,15.19704258,0,17.50500326,15.90802604,0,19.3991655,19.20559352,0,17.74958713,0,17.20255638,18.83357293,17.90648853,18.87231787,22.41454404,18.07535901,16.56971973,16.72493047,0,0,19.7537654,20.80723959,18.21151541,16.74951558,15.49754864,0,20.03296087,16.38672287,20.00760405,0,18.47710955,16.62208436,17.70596875,18.49371657,0,18.43658101,17.82770583,14.00749309,19.88522491,0,0,0,2.62574470151239,-0.643090147189372
MEP,A2P2MEP-C9_a2p2,16.59886333,0,0,18.19763233,18.55600841,17.13162595,17.42078537,18.62889501,20.07687589,15.17901134,23.9455898,0,0,0,18.03108292,0,0,15.54089328,18.51543336,15.91991251,18.36451148,17.99494722,0,17.33386142,17.77354054,16.69238943,14.67854255,0,20.40621078,17.33308587,15.96705367,16.52103442,18.40294239,0,0,21.31424102,15.57487375,18.02254114,16.62832388,15.25447206,0,14.4857212,0,0,17.99019583,15.3402077,0,0,17.76465624,0,15.71428621,14.44803344,18.32219572,0,0,0,2.64078003126047,-0.617289756700798
MEP,A2P2MEP-D1_a2p2,0,0,0,17.53113454,0,14.23831372,15.39824042,0,20.47388228,0,16.71050615,16.96266091,0,0,13.3487039,0,18.04009172,14.28039182,15.77648299,13.54591393,17.44020916,0,19.3513877,17.41529102,16.58007638,17.2943258,0,0,0,19.7060732,15.7420755,14.05984913,17.78749073,0,16.87907428,0,0,0,13.77908101,14.51795001,17.73164664,15.22019671,16.88121254,0,0,15.95577812,18.99707233,0,14.67385821,18.04486376,18.34766473,13.71000271,0,0,0,0,0.734903251104904,-1.28636055564992
MEP,A2P2MEP-D10_a2p2,0,0,0,0,0,16.26134095,17.54059784,0,19.6190075,0,18.54515059,15.22227109,16.87868756,0,0,0,0,14.17724338,16.33001594,0,17.97627821,0,17.34411454,0,18.89396895,0,15.73239056,0,0,0,0,14.59528848,0,0,0,0,0,0,17.09956196,16.58977826,17.9452469,16.50710809,0,19.32924853,0,15.79650694,0,0,0,0,17.62260559,16.7774404,0,0,0,0,-2.07897823234045,-0.032340651253755
MEP,A2P2MEP-D11_a2p2,14.15123079,19.52714907,0,17.26018628,0,18.34279076,18.87666073,14.77472527,19.33545564,13.1744494,18.29671805,17.41240509,0,14.45375866,17.26025331,0,17.65180639,15.41228901,15.70378445,16.3176011,16.76058697,0,16.28500455,13.71537217,14.68762551,16.76241219,0,16.47053936,0,17.00580404,14.82367223,13.39080095,0,16.76890998,17.25113283,20.23197944,18.04240457,19.96465046,14.49411224,14.79698415,0,18.09213294,17.6274452,0,0,14.56876003,0,0,0,0,15.29249911,12.18652762,0,0,17.68402457,0,4.11306581066036,-0.452355868461664
MEP,A2P2MEP-D12_a2p2,14.28694318,18.38979823,0,15.4252939,0,16.7613436,14.79617163,16.89000368,19.99331338,12.43456351,21.00998833,15.43058879,0,0,0,0,15.46976131,14.24852912,15.99808272,13.33565347,16.7692311,0,16.31744835,17.01046052,15.13674293,16.7426999,0,16.63265112,22.70520901,0,15.64861143,15.14677661,17.66239891,0,14.42449568,16.79451722,17.32957073,16.17899959,13.63885205,0,0,13.95960632,16.63480899,0,0,15.70456952,17.72128033,0,14.67252332,15.39863945,17.62696156,13.34903048,16.95345636,0,19.52833837,0,5.42805035983789,0.687966098136677
MEP,A2P2MEP-D2_a2p2,16.1215929,0,0,16.40192355,18.16240208,14.75714314,13.69337141,14.95415574,17.51728375,13.52881898,16.37020469,14.24912672,0,0,12.5408148,0,18.68446497,12.99843719,14.06679305,15.05897514,15.2036768,16.983554,15.441076,0,14.57231109,14.28441257,15.82041659,16.5540783,19.72443833,16.02480504,14.74713696,13.56410993,15.40404639,0,15.01052974,18.24108553,15.93573219,0,12.94919147,14.44658158,18.36243169,12.8358139,16.39675185,19.74453527,15.71979664,15.26088345,15.65340668,0,13.54667835,16.49670986,16.01686368,12.64069452,17.31727611,0,16.99171115,0,3.6565807528409,-0.950925544636154
MEP,A2P2MEP-D3_a2p2,14.07543316,19.71796509,16.94883752,16.17249894,18.2844155,15.0047159,16.63065625,15.02740531,18.7763573,12.49410573,0,15.26496474,17.88780168,0,13.75820457,0,17.64489831,14.19582526,17.711205,14.03097478,16.98378856,19.65756416,17.47860175,15.65025758,16.12892614,15.82812016,0,17.0453112,19.51140061,16.70195307,15.97459009,14.3971802,17.4095973,0,15.71119526,16.85453991,15.55254389,0,13.86151435,15.81304355,0,13.89520686,15.51456074,0,18.91875639,13.88593987,15.49305939,15.80294046,0,18.35372318,16.11806122,13.68015367,16.94032769,16.2355562,0,0,6.42591319640396,-2.07976779393711
MEP,A2P2MEP-D4_a2p2,14.84846459,19.3006268,16.61775434,14.96551161,0,13.94374654,15.78055702,16.6309128,17.89185369,12.17476638,18.32122063,13.95150267,0,0,12.021273,0,17.95967299,14.68555743,15.74997167,13.86246506,16.46276275,0,15.79789727,17.00795569,14.80942591,0,0,15.21114152,0,17.33106093,14.61828814,13.71068422,14.93887481,0,18.61650225,16.30600599,15.26935476,0,14.02643777,14.42483521,0,14.26416269,17.75269668,0,0,15.27656478,15.60795116,0,17.55163861,16.4799705,16.06668432,12.6450916,16.62180277,17.76873227,0,0,5.38023018862596,0.250488936981768
MEP,A2P2MEP-D5_a2p2,0,0,14.77954049,15.86411318,0,15.90946711,14.31383297,0,19.32029498,0,21.85261649,13.2227985,0,0,15.3838744,0,0,13.96211406,16.94766677,0,15.91544226,17.9628642,16.44608491,0,0,15.39129296,14.32796553,0,20.38604757,16.8982171,0,15.66902836,15.16454308,15.10481789,17.83418141,17.75496455,0,0,14.20569594,15.25542453,0,13.04630301,15.40369418,19.0669535,19.91820942,13.90769095,16.94545704,15.07673836,15.39856449,24.29094787,0,12.52966799,16.63587877,0,0,0,-1.22818660472638,-2.37634425786232
MEP,A2P2MEP-D6_a2p2,0,19.25399959,0,16.94180297,0,15.74290001,14.247837,0,19.22089949,0,17.84281411,11.83719353,0,0,13.69052376,0,0,12.94560638,19.37017984,0,14.97105601,0,15.8376047,0,15.05145443,14.78253768,14.53167671,0,0,15.42081256,0,16.42106188,0,0,18.46395891,0,0,0,14.51982388,12.93011376,0,16.19587111,15.661285,0,0,13.8207886,0,17.64421069,15.94991998,0,0,12.00513426,0,0,0,0,-2.60644432992429,-0.390786974593107
MEP,A2P2MEP-D7_a2p2,15.49978862,19.09387115,16.4085005,16.87220988,20.29964074,16.6730707,17.18479133,13.79044802,18.12200246,12.40398096,15.70937567,16.65725548,0,12.78919052,13.66840285,0,0,15.04074835,16.22040365,15.36411496,16.97947601,0,17.92718791,12.61958386,16.64500502,17.71829335,17.94652504,16.18494859,20.27159766,17.90621159,14.41309001,13.47671022,17.24283442,0,16.43477154,17.94719513,17.68988719,0,15.00024945,13.72298728,16.9671265,17.69994205,18.02090824,0,12.9112399,14.96644852,15.91791205,16.88758754,0,17.5363368,16.50101686,11.98157675,17.9386384,0,0,0,4.42217917760575,-2.41432011910068
MEP,A2P2MEP-D8_a2p2,15.06902004,0,0,0,18.02716218,15.66933692,16.94854168,17.06477939,0,14.09441343,16.18180111,15.20085255,0,0,14.50940549,0,16.21313726,14.40661372,17.8531776,14.09327447,16.74603673,0,15.35336827,0,14.28165019,0,17.23422235,0,18.37630196,15.29925671,14.01627189,14.48908367,17.2023737,15.81234582,15.6677881,18.33567771,17.01030043,0,14.0894156,13.41141661,16.35938413,13.16543379,16.81821762,0,16.5943458,13.67846211,18.11771643,0,14.92106291,16.1986714,14.86120908,12.06221837,21.58849136,0,0,0,2.59700948326581,-0.817109004445458
MEP,A2P2MEP-D9_a2p2,15.96800501,20.17013929,0,16.56289767,0,15.62445553,17.01726618,0,19.83438396,15.4262518,0,18.44711482,18.05207403,0,15.00797784,0,17.09292415,15.0072169,17.45439197,16.46451032,16.79231167,0,19.40947315,0,16.99107459,15.79334542,0,15.63264201,20.84778833,18.59281659,15.00328095,14.41749856,17.79153019,0,15.81163536,18.21769573,17.14948706,0,14.92083555,16.83110279,0,14.66717949,15.90259709,0,18.10098624,15.71483242,0,16.94456603,25.86513514,0,17.75620549,14.57244766,18.23704817,0,0,0,3.56238098303654,-2.4803279944447
MEP,A2P2MEP-E1_a2p2,12.59224131,17.33231881,15.13370242,15.5073484,0,16.76870369,16.69885309,0,19.00523622,13.27305282,15.73130911,13.23669837,0,0,12.9600909,0,24.39801969,13.03403371,16.77324053,13.45339038,16.42065035,17.15638393,15.49422939,0,14.32721354,14.56566646,12.93502477,15.48193962,18.50416216,15.04647273,13.53899584,12.40774032,15.97360103,0,15.12891514,16.56177564,15.24221906,0,13.70608368,13.60367354,0,13.29250891,19.82612251,0,18.84077649,13.76651998,0,16.62437819,0,16.33866265,13.71969058,12.40791919,0,0,0,0,2.53153534594237,-0.522104700925596
MEP,A2P2MEP-E10_a2p2,0,0,0,16.94485319,21.36049814,16.0599176,18.2665431,0,18.14246996,16.61834255,0,16.06615556,16.73237379,0,13.87526051,0,16.38639439,13.12036154,0,15.59647767,16.16884935,0,17.34783174,16.70152047,15.5763213,0,0,0,0,15.32945534,14.45173344,14.17033665,14.84184072,16.08316671,17.09529496,17.98050725,0,0,14.6682515,13.56031716,0,14.65132938,14.09526166,0,0,15.35595691,16.78695375,0,16.18885229,0,15.16089101,11.63730104,0,0,17.672914,0,1.5007976434647,0.098246752921322
MEP,A2P2MEP-E11_a2p2,0,0,0,16.57916127,18.55935646,16.62799879,15.56506861,0,0,0,27.05229049,14.76875003,0,0,13.69813347,0,0,15.533114,20.56732077,15.88900953,16.05801934,0,17.97368781,0,16.34898122,0,0,15.79522955,0,16.6104631,17.12141575,13.76891908,17.95046499,15.9812983,17.71521876,18.87872601,18.32520047,0,14.81543203,14.04812423,18.39024775,15.62875204,16.23666204,0,0,14.45389957,0,0,15.55194345,0,15.86812903,12.75698599,0,0,21.58144592,0,0.879200519337674,-0.503966921058997
MEP,A2P2MEP-E12_a2p2,13.62800426,17.92100856,15.70673614,16.99003326,0,15.76429242,16.62706871,16.89092793,18.90349509,11.01052216,16.30231746,14.19661583,0,0,12.53839114,0,15.71951416,13.50548846,18.46152702,13.76819414,16.27954289,0,16.32385315,14.81708783,13.9142659,15.60375052,0,0,19.49493501,16.15978643,14.29765855,15.18124569,17.63854524,0,15.79695033,18.72303606,15.77829699,0,13.88737514,14.78469327,0,12.65275363,16.82310369,0,17.89555108,14.49882815,0,0,16.3276142,17.61766618,14.753481,12.57453113,16.34917211,14.90764432,23.2159126,0,4.8666300671024,-0.301576694533419
MEP,A2P2MEP-E2_a2p2,13.60355984,0,16.04983591,17.33053903,0,15.77953503,0,17.27049201,18.25005317,13.09860447,17.66947767,16.48018211,0,0,13.29784446,0,0,12.77614958,17.09972972,14.56169252,16.56639735,0,15.71311749,15.93203989,15.91143675,16.74846882,14.29442218,24.60383981,19.3172231,17.12777638,14.29240958,14.46681127,0,14.97358813,16.22594251,16.93582558,15.9334022,0,14.92720964,13.82537221,0,13.46609326,17.6354399,20.34867052,15.57621721,14.27990706,16.72568823,0,0,0,16.90386439,12.71029085,0,17.31099453,15.30018442,0,4.95342435301314,-0.11751609105456
MEP,A2P2MEP-E3_a2p2,14.81068662,19.37453808,16.30789636,14.9620118,0,14.72767236,16.16581957,18.23585519,19.60931322,12.67020665,17.02156528,15.82516041,17.05311855,0,12.46595068,0,16.79782935,13.5063098,16.51234066,13.72592509,17.90312052,0,15.87886448,0,13.83211241,0,0,15.23167906,0,16.36180483,17.23176664,14.55561846,16.61940676,0,15.93569652,16.73782968,16.51146126,0,13.56252192,14.40257112,0,13.46621606,17.42470899,0,0,15.47030538,17.00630232,18.08635634,16.69422898,16.21236667,17.30582399,13.10254778,0,0,0,0,3.96703703827286,-0.243416531015143
MEP,A2P2MEP-E4_a2p2,0,0,0,17.24073273,17.70904715,18.36971334,15.47902627,0,19.0191917,17.39410537,0,13.89582406,16.21862929,0,16.51251467,0,0,14.35199351,20.65680605,0,17.1532663,0,0,0,16.9170036,15.90536207,0,0,0,17.06758668,0,16.3407028,16.98513524,15.80297608,18.09371431,18.50337334,0,17.37093597,16.22035869,12.8516797,0,15.5704977,16.39589395,0,0,14.47070148,17.93615206,15.63267843,17.70986703,18.13704168,0,12.94068741,17.84366057,0,19.0786894,0,-1.89465971365863,-1.86520865819042
MEP,A2P2MEP-E5_a2p2,0,0,14.74285136,16.28845696,0,16.87746782,14.83377488,0,19.18616833,0,25.46788643,15.1996502,0,0,13.40388573,0,16.137436,13.42744503,13.0593637,0,14.85177303,0,16.39002164,0,14.30250624,13.16040837,13.65362293,0,20.25242013,18.19439732,0,12.91555379,16.50414315,16.46391567,16.13800463,17.57783387,0,0,13.77312485,11.44923163,0,12.14070882,14.85503921,19.75832322,0,13.41073518,0,0,13.42407877,16.07193578,0,13.41337209,15.70470896,0,0,0,-1.01250547015692,-0.416810521553719
MEP,A2P2MEP-E6_a2p2,0,0,0,11.5146789,15.08921065,14.06989775,0,22.00308098,0,14.5,0,0,0,0,11.9110228,0,0,0,13.67541213,14.93968355,0,14.69840949,11.7053079,17.54126449,13.61951471,16.65972256,0,16.66113364,0,0,0,0,0,5.359131254,0,0,0,11.53752301,16.30490133,16.16174689,12.75074276,0,0,0,15.92257074,10.51954265,0,4.269265862,0,4.834375795,13.60843416,0,0,0,0,17.67937784,-1.48155769644706,6.30788799797518
MEP,A2P2MEP-E7_a2p2,14.87155458,0,16.5010298,17.10467111,0,15.92791079,17.3747783,0,18.41120083,15.46446685,20.21711831,0,0,0,14.38258878,0,18.76838545,14.99312506,20.19642382,16.13167413,16.86945066,0,17.05316996,17.63899787,0,17.23869134,0,0,19.82791168,25.90009796,16.7071576,16.23936,19.51497737,0,17.34929401,24.505977,17.01347197,0,15.0710561,15.67311379,19.31788828,15.85886964,19.05725116,0,0,16.27229679,17.8193066,0,18.23568653,18.91823023,16.85546043,13.9340336,21.42960105,18.7917545,0,0,4.36983756070189,-1.19029806429914
MEP,A2P2MEP-E8_a2p2,13.83386758,0,0,18.78160078,0,15.90286486,18.46454954,15.68951978,0,13.93919465,24.7936518,16.53964049,0,0,13.70146693,0,0,15.8677655,0,14.91289588,16.52463672,0,17.10836127,18.20644945,15.97826738,0,0,16.07116701,0,17.67442374,16.77070007,15.56405981,15.84872036,0,17.10834885,19.014023,16.43644006,0,14.85461451,15.33686416,0,13.46041296,16.76802835,0,19.51093412,15.42617287,15.90205049,0,0,16.21811021,16.59880317,14.27943032,17.40561399,16.19026034,0,0,4.68060006877696,-0.046292135784569
MEP,A2P2MEP-E9_a2p2,0,0,16.45726246,17.89423581,18.23819598,0,15.61212784,0,0,0,17.668287,13.85822044,0,0,14.46006202,17.6638657,17.98779893,14.12886729,17.39496553,0,16.5322697,0,17.49138986,0,0,16.14619997,17.76311705,0,0,17.98172142,0,15.6092376,15.32316186,15.74210187,15.37665013,16.73388058,0,16.17432783,15.65070236,13.59259542,0,13.90201245,15.21646786,0,17.5624367,15.75905084,0,16.23968674,15.74935732,18.99624813,16.65356764,14.27606848,0,0,0,16.92981412,-2.51918801774459,-1.97645173776867
MEP,A2P2MEP-F1_a2p2,13.34321328,0,0,15.25113264,0,14.39739884,14.48934502,0,17.48524897,12.35129109,19.60488291,14.4874303,16.65352589,0,11.8416084,0,15.2892954,13.81357205,15.14608109,13.78796261,16.68564832,0,15.67508144,0,13.85454251,14.65176315,16.9032003,15.63647045,0,16.47409409,14.77879558,15.61831406,17.07486743,14.32461232,15.00588974,0,14.7850299,0,12.59170951,14.98366946,17.06764309,12.21785747,15.26627931,18.6973191,20.06160937,13.57566134,15.97546939,0,15.97186306,16.62774818,16.30951532,12.62624861,15.5942407,15.7933553,0,0,3.51038544868148,-0.39836666296607
MEP,A2P2MEP-F10_a2p2,0,0,0,18.77301061,0,17.06793921,16.98603282,0,19.09322815,0,20.79643927,15.37441045,0,0,17.40628958,0,0,16.54927025,0,0,18.17867241,0,19.14241416,0,18.19368106,16.37296794,0,0,0,0,17.77502382,18.39939491,0,0,19.28954818,19.63686233,0,16.64915038,16.25391967,16.20067442,0,17.54623496,17.23015526,21.88949933,0,17.72929923,17.71427783,17.51602204,0,19.13109613,17.7211617,16.33140603,0,0,0,0,-0.233802306341251,-2.02413369286853
MEP,A2P2MEP-F11_a2p2,0,0,16.62100842,15.38677518,0,16.40238307,16.37990833,0,0,0,19.20787426,14.04106275,0,0,16.61000576,18.03621406,0,15.89383013,16.45878913,0,15.46890022,0,18.55747815,0,0,14.89194941,0,17.48059863,0,0,0,17.49395749,0,0,18.16996557,19.22168304,0,15.8075985,17.29145099,13.27687899,18.20650579,17.27055357,18.38849697,0,0,16.03648556,0,15.89819112,0,16.67333592,19.21981271,13.67716053,17.54539497,17.71495788,0,17.58069607,-2.08811665666079,-1.66833374665327
MEP,A2P2MEP-F12_a2p2,13.36137676,17.19746839,0,15.80695599,0,13.74616436,22.24389353,16.3161757,18.08409515,13.23074427,16.74544853,14.9595365,0,0,11.81615465,0,0,14.12022586,18.26557398,13.67022571,16.05311526,0,15.82144546,15.62360179,15.78885586,15.94535526,0,0,19.98496555,16.30843537,14.42442753,16.14071508,15.91208372,0,16.93498928,17.53143585,18.38428931,0,13.39500616,14.03198374,0,13.27058229,14.73445049,0,20.51533128,16.16486007,16.30555201,0,16.4690524,16.33942308,16.53208601,12.86549258,22.59211095,15.69878039,26.97620359,0,4.37012223782581,-1.19681961779178
MEP,A2P2MEP-F2_a2p2,0,0,0,16.59143511,0,15.09213018,15.09102713,0,19.01331805,0,0,13.74409585,0,0,14.99495968,0,16.75133862,12.67800419,15.50028967,0,17.73592455,0,17.51518076,0,14.00320716,13.2193495,0,0,0,17.12619202,0,15.19489927,16.77883724,0,17.76717218,19.05554267,0,0,14.04121922,14.57210248,17.27911646,15.25685336,16.29524008,0,0,13.51122647,0,17.68901737,16.34743611,15.28827864,16.58210659,13.32844057,16.67584507,0,0,0,-0.780742657411783,-0.540811743388325
MEP,A2P2MEP-F3_a2p2,0,0,0,0,0,17.34987659,14.59543301,0,19.7627653,0,17.25629241,13.27734385,0,0,0,0,0,14.29771029,16.75954469,0,16.45376082,0,17.56339095,0,25.7101786,16.5500266,13.52657795,0,0,17.73969069,0,14.04138667,15.89665298,0,16.92789319,18.71062333,0,16.92289412,15.34952461,12.83038792,17.56176081,13.83069972,0,20.64087109,0,14.49400184,16.73885731,16.61529698,15.72886212,17.40802419,16.48400794,12.68728296,0,0,18.4581688,0,-1.98313033244687,-1.08793446141503
MEP,A2P2MEP-F4_a2p2,0,18.87184827,15.21529779,0,17.74885751,15.59200074,14.88402006,0,18.94415818,0,18.84129689,14.10190479,0,0,16.51518476,17.31254564,0,14.06881026,17.30227342,0,16.84471455,17.24399716,17.18610507,0,14.15336511,0,0,0,24.80493609,17.3204443,0,17.51882592,0,0,17.8520097,0,0,16.76580608,17.13823557,15.46712361,0,15.28578553,18.06461748,0,0,15.34232978,0,17.07566446,23.25216187,15.65126256,16.81968136,13.80507391,0,0,0,0,-2.52270833911371,-1.82673349928874
MEP,A2P2MEP-F5_a2p2,13.1531539,19.08768049,0,14.13330436,0,14.03620746,15.53879318,15.21842869,17.25544835,11.2276221,16.72394004,15.11065702,0,0,11.82452323,0,16.67424568,14.01407368,17.29304902,13.18363193,15.83961385,15.96614437,14.71221387,14.88330637,15.7886832,16.32622042,0,15.1338342,20.42840637,15.75501384,0,14.54105616,16.23437134,0,15.2453303,15.71540138,13.80255423,0,13.43619032,14.25169881,0,12.68446106,17.32507011,0,17.79640312,14.21680761,16.96481602,17.50778904,16.302256,16.29428478,14.68116352,12.34015202,17.125968,17.10309411,16.58169545,0,3.8413570579138,-0.660793445401327
MEP,A2P2MEP-F6_a2p2,0,0,0,0,17.83608059,16.89241974,16.08694007,0,18.66146793,0,19.46404706,14.79866965,17.5574151,0,17.67207359,0,0,14.91885766,0,0,16.93531234,17.61313266,0,0,17.05027321,16.40698945,0,0,0,16.16245076,17.78106949,16.23115001,18.36597017,0,0,18.54157866,0,0,17.73712333,15.41875404,0,15.14751645,16.36878784,0,19.34358693,15.54617788,17.61730639,16.91957017,17.52392912,17.69771798,17.66824101,13.6067481,17.77335197,0,18.94389582,0,-0.822211592201127,-1.97010123181152
MEP,A2P2MEP-F7_a2p2,0,0,0,15.96372362,0,15.82121826,13.36364557,0,18.33849495,0,16.99024943,12.33963724,16.70213572,0,15.73640191,17.60452453,0,13.37818084,0,0,15.16471082,0,16.67476618,0,14.92040421,13.91023305,13.49042825,0,20.58270782,16.40725319,0,15.72858531,16.91713014,16.45866455,15.59126693,17.74314934,0,15.67503387,14.51986844,11.51315825,17.51072006,14.01365053,15.89207211,0,0,13.08787462,0,15.69040504,14.36561022,16.73074476,0,12.91031745,0,0,0,0,-2.31396135885999,-0.953404113341112
MEP,A2P2MEP-F8_a2p2,0,0,0,17.83437431,17.67239641,16.48754676,14.85614285,0,0,0,18.79428248,13.59595833,0,0,16.08810577,15.69760712,0,14.10156963,0,0,16.13039383,0,18.60170857,0,16.33623892,16.41012818,0,0,0,0,0,15.56081793,16.35340427,0,16.66107682,18.30165105,0,17.10323806,14.59415197,15.64507123,0,15.77600139,17.49452124,0,0,14.20117716,0,16.98353389,16.0281922,17.99225824,0,14.33762238,0,0,0,0,-3.29409387217305,-1.21040373685842
MEP,A2P2MEP-F9_a2p2,14.79615511,0,16.43658157,16.5463834,0,16.94727392,16.02917195,0,17.76583021,12.85644534,16.90652628,14.48491346,0,0,14.32438935,0,0,14.43557246,18.71491118,14.9248613,16.21814153,0,19.20664925,15.33003194,17.10247344,15.94832077,0,0,0,16.51944444,16.58583833,15.80800672,17.68195063,0,18.39480549,17.87871242,16.4472327,0,14.14796406,14.67330607,0,13.63572566,18.98106396,21.87876919,18.90825848,15.98559061,17.62269907,0,0,16.89007331,17.86364302,14.05458508,24.15499029,16.02845214,0,0,4.62350378187407,-0.837361732431136
MEP,A2P2MEP-G1_a2p2,11.93900304,18.02662977,14.97033372,13.53167976,0,13.60271287,16.91963032,16.31253053,16.45127338,11.27447148,16.00054116,14.02282912,16.32802753,0,12.01893141,0,14.60452393,12.76223631,16.86226239,12.87479401,14.74397488,0,16.69197868,13.60687062,12.5766319,15.1439405,15.55063992,15.19397242,17.88241686,15.55666746,14.02966446,13.80415811,14.17808163,14.4109985,14.7050011,15.59059925,15.71257052,0,12.12865572,13.04953318,0,12.701935,15.00168414,21.21672489,0,13.31924054,16.04224819,16.82031516,15.43742841,16.42283175,14.10929316,12.03850743,15.76306757,15.45269712,0,0,4.2569545962791,-0.157169978861655
MEP,A2P2MEP-G10_a2p2,16.81224348,19.65866702,0,16.56509571,0,14.62922604,14.60883181,0,16.28163721,17.40184266,18.16788072,15.60126845,17.08601869,0,13.40053049,0,0,13.82174434,16.65538343,14.76230604,15.66235353,0,16.147922,0,13.36030227,15.81383973,16.92093593,15.52175916,21.0406664,18.27525738,15.23892694,13.06958849,0,0,16.1921755,19.21038392,15.99608908,0,13.6245544,13.93889807,0,12.95245921,16.50978022,0,0,13.68405291,0,0,14.76028162,15.93207606,15.04068121,12.22774109,15.50006601,0,0,0,3.11311821487806,0.286257286419236
MEP,A2P2MEP-G11_a2p2,0,0,0,0,0,16.36350344,15.60920382,0,0,0,20.13449463,14.29292666,0,0,0,0,0,13.96313311,20.76077223,0,16.97806477,17.69237058,0,0,0,0,13.8885808,0,21.58188842,15.75501859,0,14.5339923,0,0,18.20839034,17.85314781,0,16.6879025,0,0,0,19.69656083,0,0,0,16.94182402,0,0,16.17778655,17.5131034,16.72621178,15.30863578,0,0,28.65172864,0,-2.57549799915505,1.76781045692846
