Gene ID,pc1,pc2
A2P2MEP-D3_a2p2,6.42591319640396,-2.07976779393711
A2P2MEP-D4_a2p2,5.38023018862596,0.250488936981768
A2P2MEP-D5_a2p2,-1.22818660472638,-2.37634425786232
A2P2MEP-D6_a2p2,-2.60644432992429,-0.390786974593107
A2P2MEP-D7_a2p2,4.42217917760575,-2.41432011910068
A2P2MEP-D8_a2p2,2.59700948326581,-0.817109004445458
A2P2MEP-D9_a2p2,3.56238098303654,-2.4803279944447
A2P2MEP-E1_a2p2,2.53153534594237,-0.522104700925596
A2P2MEP-E10_a2p2,1.5007976434647,0.098246752921322
A2P2MEP-E11_a2p2,0.879200519337674,-0.503966921058997
A2P2MEP-E12_a2p2,4.8666300671024,-0.301576694533419
A2P2MEP-E2_a2p2,4.95342435301314,-0.11751609105456
A2P2MEP-E3_a2p2,3.96703703827286,-0.243416531015143
A2P2MEP-E4_a2p2,-1.89465971365863,-1.86520865819042
A2P2MEP-E5_a2p2,-1.01250547015692,-0.416810521553719
A2P2MEP-E6_a2p2,-1.48155769644706,6.30788799797518
A2P2MEP-E7_a2p2,4.36983756070189,-1.19029806429914
A2P2MEP-E8_a2p2,4.68060006877696,-0.046292135784569
A2P2MEP-E9_a2p2,-2.51918801774459,-1.97645173776867
A2P2MEP-F1_a2p2,3.51038544868148,-0.39836666296607
A2P2MEP-F10_a2p2,-0.233802306341251,-2.02413369286853
A2P2MEP-F11_a2p2,-2.08811665666079,-1.66833374665327
A2P2MEP-F12_a2p2,4.37012223782581,-1.19681961779178
A2P2MEP-F2_a2p2,-0.780742657411783,-0.540811743388325
A2P2MEP-F3_a2p2,-1.98313033244687,-1.08793446141503
A2P2MEP-F4_a2p2,-2.52270833911371,-1.82673349928874
A2P2MEP-F5_a2p2,3.8413570579138,-0.660793445401327
A2P2MEP-F6_a2p2,-0.822211592201127,-1.97010123181152
A2P2MEP-F7_a2p2,-2.31396135885999,-0.953404113341112
A2P2MEP-F8_a2p2,-3.29409387217305,-1.21040373685842
A2P2MEP-F9_a2p2,4.62350378187407,-0.837361732431136
A2P2MEP-G1_a2p2,4.2569545962791,-0.157169978861655
A2P2MEP-G10_a2p2,3.11311821487806,0.286257286419236
A2P2MEP-G11_a2p2,-2.57549799915505,1.76781045692846
A2P2MEP-G12_a2p2,3.22416526370704,-0.524394243586546
A2P2MEP-G2_a2p2,-1.68204905154122,-1.50072960466203
A2P2MEP-G3_a2p2,-2.74683676521793,-0.55955564284827
A2P2MEP-G4_a2p2,-2.4981852766423,0.107636298522151
A2P2MEP-G5_a2p2,3.30351289365159,0.025736892231844
A2P2MEP-G6_a2p2,3.53244479359908,-0.817220139851998
A2P2MEP-G7_a2p2,-0.439518540837126,0.341893919457017
A2P2MEP-G8_a2p2,3.79575629133849,0.185509346781954
A2P2MEP-G9_a2p2,0.543072711033111,-0.776197133527211
A2P2MEP-H1_a2p2,-2.55294838555307,-1.12767402448857
A2P2MEP-H10_a2p2,-2.03397278276816,-1.44110931341121
A2P2MEP-H11_a2p2,4.70683830199831,-0.086375233502855
A2P2MEP-H12_a2p2,3.88978515943913,-1.24398325944451
A2P2MEP-H2_a2p2,-3.18870471737242,-0.226311605058784
A2P2MEP-H3_a2p2,1.14113791200781,5.05543671497348
A2P2MEP-H4_a2p2,-2.58941246698979,-0.542588699496523
A2P2MEP-H5_a2p2,-3.0033557805332,-0.198424205783826
A2P2MEP-H6_a2p2,2.34713367432898,-0.795954716706003
A2P2MEP-H7_a2p2,4.10732249439625,-1.75728316384005
A2P2MEP-H8_a2p2,-2.36635713386497,-2.33176016547521
A2P2MEP-H9_a2p2,-0.658330070130203,-0.21688018734076
A2P1MEP-D12_a2p3,-2.67338348344228,1.12769667376049
A2P1MEP-E12_a2p3,1.85993046905314,2.70070495884574
A2P2MEP-A1_a2p3,2.99211490164765,0.533032791923114
A2P2MEP-A2_a2p3,3.12460771231292,-1.22029155590531
P2-,-3.37133980530761,0.233890230986058
A3P2MEP-A11_a3p2,-2.68597837973654,-1.55071331962295
A3P2MEP-A12_a3p2,4.76587402528233,2.57601350835424
A3P2MEP-A3_a3p2,4.97156981183239,1.40286118270466
A3P2MEP-A4_a3p2,-1.81229110478257,-0.376120886655258
A3P2MEP-A5_a3p2,4.06912133839163,1.71749700452482
A3P2MEP-A6_a3p2,2.06908757876098,0.114183756782722
A3P2MEP-A7_a3p2,1.41543269179103,2.52933427084336
A3P2MEP-A8_a3p2,3.14385192282475,1.05308293692271
A3P2MEP-A9_a3p2,2.68134104433433,-0.036458264425903
A3P2MEP-B1_a3p2,-1.95191535104519,-1.40805868889765
A3P2MEP-B10_a3p2,-2.2389408308334,-0.234516251819283
A3P2MEP-B11_a3p2,-2.52566316773706,1.10652261884284
A3P2MEP-B12_a3p2,-2.9235270077242,0.48000854476107
A3P2MEP-B2_a3p2,2.74397369574812,1.54547687493448
A3P2MEP-B3_a3p2,-2.7338681591333,0.127741426877536
A3P2MEP-B4_a3p2,-3.03853231057657,-0.475774939892986
A3P2MEP-B5_a3p2,4.49628818795881,1.46936297367633
A3P2MEP-B6_a3p2,-2.78398739606966,-0.891617486885652
A3P2MEP-B7_a3p2,3.015571832827,1.88079132229719
A3P2MEP-B8_a3p2,0.654504926405156,0.861813026205154
A3P2MEP-B9_a3p2,2.80900245636035,3.64189424864285
A3P2MEP-C1_a3p2,-3.10837562179409,2.52344446778293
A3P2MEP-C10_a3p2,-1.77602607600763,0.986671255582431
A3P2MEP-C11_a3p2,4.51235140188961,3.26934649629321
A3P2MEP-C12_a3p2,1.04087677205737,1.37486006569347
A3P2MEP-C2_a3p2,-2.54723134685489,1.49629176757576
A3P2MEP-C3_a3p2,-1.87190556664215,0.463881877430679
A3P2MEP-C4_a3p2,5.09403948968147,1.43474806198845
A3P2MEP-C5_a3p2,4.15670895271004,0.880305396572308
A3P2MEP-C6_a3p2,1.57656377745292,0.407132869175338
A3P2MEP-C7_a3p2,0.457237697251463,1.2119309190693
A3P2MEP-C8_a3p2,4.92403172975626,2.92497080599237
A3P2MEP-C9_a3p2,-1.9701805975811,0.651622722429001
A3P2MEP-D1_a3p2,-2.36634863521184,-1.18736619727004
A3P2MEP-D10_a3p2,2.1969004878832,5.59003882815898
A3P2MEP-D11_a3p2,-2.11940682714706,2.96135272871618
A3P2MEP-D12_a3p2,-0.328313407277998,1.86792911801692
A3P2MEP-D2_a3p2,3.14723190736332,3.37658962173127
A3P2MEP-D3_a3p2,4.16338953101352,2.75890235665838
A3P2MEP-D4_a3p2,-2.84219353052337,0.170725055990231
A3P2MEP-D5_a3p2,-1.84539778202403,1.74644970859103
A3P2MEP-D6_a3p2,-2.576789781798,-0.40447480458327
A3P2MEP-D7_a3p2,4.5977094943742,1.6713459433457
A3P2MEP-D8_a3p2,-2.89543230947902,10.6952346745096
A3P2MEP-D9_a3p2,4.51065021885138,1.72177739492737
A3P2MEP-E1_a3p2,4.06387874179748,0.334148304377631
A3P2MEP-E10_a3p2,2.82690847710297,3.41784738517656
A3P2MEP-E11_a3p2,4.23005405561794,1.08952646207376
A3P2MEP-E12_a3p2,-1.56933781747289,0.802534930714252
A3P2MEP-E2_a3p2,2.2170582903148,4.34476852064715
A3P2MEP-E3_a3p2,-2.80355551281546,5.96157618063995
A3P2MEP-E4_a3p2,1.13368499160941,1.86556369061626
A3P2MEP-E5_a3p2,1.87852531846132,2.23106505979752
A3P2MEP-E6_a3p2,-1.03975201447491,0.008781734013195
A3P2MEP-E7_a3p2,-2.6197154153206,-0.055262319043719
A3P2MEP-E8_a3p2,-2.36935334810235,0.502991490666301
A3P2MEP-E9_a3p2,4.29844506816647,2.8188498262848
A3P2MEP-F1_a3p2,-3.22493416323494,8.92461798102489
A3P2MEP-F10_a3p2,-3.44430743514548,1.26817635791659
A3P2MEP-F11_a3p2,2.79264446405835,2.7227692636587
A3P2MEP-F12_a3p2,3.51842294428022,0.784823703398343
A3P2MEP-F2_a3p2,1.49252122728607,3.20533850525842
A3P2MEP-F3_a3p2,-2.8550875340032,1.83244978912567
A3P2MEP-F4_a3p2,-2.81426304036086,0.270009695304837
A3P2MEP-F5_a3p2,4.05370997539873,0.887641542321917
A3P2MEP-F6_a3p2,4.07343667119603,1.32409223376302
A3P2MEP-F7_a3p2,3.72331075923086,0.908730201781458
A3P2MEP-F8_a3p2,-3.68367645300009,2.67224776250085
A3P2MEP-F9_a3p2,-0.630363861861725,3.20289344708498
A3P2MEP-G1_a3p2,-2.40980796346747,2.32416272323408
A3P2MEP-G10_a3p2,-0.674022124876471,2.2293755016587
A3P2MEP-G11_a3p2,-1.7658538601546,-0.783248801325535
A3P2MEP-G12_a3p2,1.52140756523942,1.2263577658849
A3P2MEP-G2_a3p2,4.83020076613139,1.56901110524584
A3P2MEP-G3_a3p2,2.62119942223265,2.51818662065646
A3P2MEP-G4_a3p2,2.17282742485553,2.67104513905416
A3P2MEP-G5_a3p2,-3.84688398268599,0.719044007142044
A3P2MEP-G6_a3p2,-0.400432823472672,1.67954288739056
A3P2MEP-G7_a3p2,1.15283361374875,0.792023085011016
A3P2MEP-G8_a3p2,2.33797706064161,1.86461515688243
A3P2MEP-G9_a3p2,-1.99958961617849,1.59940471324662
A3P2MEP-H1_a3p2,-2.39757620304159,0.140928338365492
A3P2MEP-H10_a3p2,3.81086558972488,2.17544443915465
A3P2MEP-H11_a3p2,-3.10058699751205,-0.807646566339369
A3P2MEP-H12_a3p2,-0.669050147515253,2.39476826050672
A3P2MEP-H2_a3p2,0.562415669044811,1.8243076286605
A3P2MEP-H3_a3p2,4.24086998806534,2.54405944991368
A3P2MEP-H4_a3p2,-2.18078604483641,1.72643076686017
A3P2MEP-H5_a3p2,0.362567227056298,0.597004759054997
A3P2MEP-H6_a3p2,-0.108660604375922,0.04453803243798
A3P2MEP-H7_a3p2,3.74860286970344,1.4644978344517
A3P2MEP-H8_a3p2,-2.9695034360079,0.583365517362656
A3P2MEP-H9_a3p2,-0.711400908522806,2.00171114038206
A1P3MEP-F11_a1p3,-2.60396425020713,-0.346955866171863
A1P3MEP-F12_a1p3,-3.07611578221604,-0.493619610313725
A1P3MEPG1_a1p3,-2.39453568445995,-0.96800892210834
A1P3MEPG2_a1p3,-2.14343488559893,-1.29605205785763
A1P3MEPG3_a1p3,-2.81637431198061,-1.19193011788886
A1P3MEPG4_a1p3,-1.81698095279411,0.659090919206078
A1P3MEPG5_a1p3,-2.05786747341718,-1.94442836284316
A1P3MEPG6_a1p3,0.309211231452596,-0.038102097288198
A2P3MEP-F11_a2p3,2.6427885083484,2.33588191085786
A2P3MEP-F12_a2p3,2.01676110577183,1.54986214836811
A2P3MEPG1_a2p3,2.3517849640019,2.0065106804025
A2P3MEPG2_a2p3,-3.49818623224322,3.14917297329076
A2P3MEPG3_a2p3,1.97772982027388,3.31909871321794
A2P3MEPG4_a2p3,2.07720041627269,2.87016150921113
A2P3MEPG5_a2p3,-1.9013505886218,1.53894740687584
A2P3MEPG6_a2p3,1.93568499438952,3.16862462132121
A3P3MEP-F11_a3p3,-2.11827467041415,-1.85241960480913
A3P3MEP-F12_a3p3,0.636204029350968,-0.784515889285855
A3P3MEPG1_a3p3,3.15289472923607,0.99125014345531
A3P3MEPG2_a3p3,1.88657812940686,1.37568031698332
A3P3MEPG3_a3p3,-2.8323124770244,0.220711307322006
A3P3MEPG4_a3p3,2.91202511848759,2.6115297290558
A3P3MEPG5_a3p3,3.06309593526575,-0.016802962718103
A3P3MEPG6_a3p3,-2.59769907701085,0.734568401698479
