Gene ID,A1P3-7141-A1_a1p3,A1P3-7141-A10_a1p3,A1P3-7141-A11_a1p3,A1P3-7141-A12_a1p3,A1P3-7141-A2_a1p3,A1P3-7141-A3_a1p3,A1P3-7141-A4_a1p3,A1P3-7141-A5_a1p3,A1P3-7141-A6_a1p3,A1P3-7141-A7_a1p3,A1P3-7141-A8_a1p3,A1P3-7141-A9_a1p3,A1P3-7141-B1_a1p3,A1P3-7141-B10_a1p3,A1P3-7141-B11_a1p3,A1P3-7141-B12_a1p3,A1P3-7141-B2_a1p3,A1P3-7141-B3_a1p3,A1P3-7141-B4_a1p3,A1P3-7141-B5_a1p3,A1P3-7141-B6_a1p3,A1P3-7141-B7_a1p3,A1P3-7141-B8_a1p3,A1P3-7141-B9_a1p3,A1P3-7141-C1_a1p3,A1P3-7141-C10_a1p3,A1P3-7141-C11_a1p3,A1P3-7141-C12_a1p3,A1P3-7141-C2_a1p3,A1P3-7141-C3_a1p3,A1P3-7141-C4_a1p3,A1P3-7141-C5_a1p3,A1P3-7141-C6_a1p3,A1P3-7141-C7_a1p3,A1P3-7141-C8_a1p3,A1P3-7141-C9_a1p3,A1P3-7141-D1_a1p3,A1P3-7141-D10_a1p3,A1P3-7141-D11_a1p3,A1P3-7141-D12_a1p3,A1P3-7141-D2_a1p3,A1P3-7141-D3_a1p3,A1P3-7141-D4_a1p3,A1P3-7141-D5_a1p3,A1P3-7141-D6_a1p3,A1P3-7141-D7_a1p3,A1P3-7141-D8_a1p3,A1P3-7141-D9_a1p3,A1P3-7141-E1_a1p3,A1P3-7141-E10_a1p3,A1P3-7141-E11_a1p3,A1P3-7141-E12_a1p3,A1P3-7141-E2_a1p3,A1P3-7141-E3_a1p3,A1P3-7141-E4_a1p3,A1P3-7141-E5_a1p3,A1P3-7141-E6_a1p3,A1P3-7141-E7_a1p3,A1P3-7141-E8_a1p3,A1P3-7141-E9_a1p3,A1P3-7141-F1_a1p3,A1P3-7141-F10_a1p3,A1P3-7141-F2_a1p3,A1P3-7141-F3_a1p3,A1P3-7141-F4_a1p3,A1P3-7141-F5_a1p3,A1P3-7141-F6_a1p3,A1P3-7141-F7_a1p3,A1P3-7141-F8_a1p3,A1P3-7141-F9_a1p3,A1P3MEP-F11_a1p3,A1P3MEP-F12_a1p3,A1P3MEPG1_a1p3,A1P3MEPG2_a1p3,A1P3MEPG3_a1p3,A1P3MEPG4_a1p3,A1P3MEPG5_a1p3,A1P3MEPG6_a1p3,A2P3-7141-A1_a2p3,A2P3-7141-A10_a2p3,A2P3-7141-A11_a2p3,A2P3-7141-A12_a2p3,A2P3-7141-A2_a2p3,A2P3-7141-A3_a2p3,A2P3-7141-A4_a2p3,A2P3-7141-A5_a2p3,A2P3-7141-A6_a2p3,A2P3-7141-A7_a2p3,A2P3-7141-A8_a2p3,A2P3-7141-A9_a2p3,A2P3-7141-B1_a2p3,A2P3-7141-B10_a2p3,A2P3-7141-B11_a2p3,A2P3-7141-B12_a2p3,A2P3-7141-B2_a2p3,A2P3-7141-B3_a2p3,A2P3-7141-B4_a2p3,A2P3-7141-B5_a2p3,A2P3-7141-B6_a2p3,A2P3-7141-B7_a2p3,A2P3-7141-B8_a2p3,A2P3-7141-B9_a2p3,A2P3-7141-C1_a2p3,A2P3-7141-C10_a2p3,A2P3-7141-C11_a2p3,A2P3-7141-C12_a2p3,A2P3-7141-C2_a2p3,A2P3-7141-C3_a2p3,A2P3-7141-C4_a2p3,A2P3-7141-C5_a2p3,A2P3-7141-C6_a2p3,A2P3-7141-C7_a2p3,A2P3-7141-C8_a2p3,A2P3-7141-C9_a2p3,A2P3-7141-D1_a2p3,A2P3-7141-D10_a2p3,A2P3-7141-D11_a2p3,A2P3-7141-D12_a2p3,A2P3-7141-D2_a2p3,A2P3-7141-D3_a2p3,A2P3-7141-D4_a2p3,A2P3-7141-D5_a2p3,A2P3-7141-D6_a2p3,A2P3-7141-D7_a2p3,A2P3-7141-D8_a2p3,A2P3-7141-D9_a2p3,A2P3-7141-E1_a2p3,A2P3-7141-E10_a2p3,A2P3-7141-E11_a2p3,A2P3-7141-E12_a2p3,A2P3-7141-E2_a2p3,A2P3-7141-E3_a2p3,A2P3-7141-E4_a2p3,A2P3-7141-E5_a2p3,A2P3-7141-E6_a2p3,A2P3-7141-E7_a2p3,A2P3-7141-E8_a2p3,A2P3-7141-E9_a2p3,A2P3-7141-F1_a2p3,A2P3-7141-F10_a2p3,A2P3-7141-F2_a2p3,A2P3-7141-F3_a2p3,A2P3-7141-F4_a2p3,A2P3-7141-F5_a2p3,A2P3-7141-F6_a2p3,A2P3-7141-F7_a2p3,A2P3-7141-F8_a2p3,A2P3-7141-F9_a2p3,A2P3MEP-F11_a2p3,A2P3MEP-F12_a2p3,A2P3MEPG1_a2p3,A2P3MEPG2_a2p3,A2P3MEPG3_a2p3,A2P3MEPG4_a2p3,A2P3MEPG5_a2p3,A2P3MEPG6_a2p3,A3P3-7141-A1_a3p3,A3P3-7141-A10_a3p3,A3P3-7141-A11_a3p3,A3P3-7141-A12_a3p3,A3P3-7141-A2_a3p3,A3P3-7141-A3_a3p3,A3P3-7141-A4_a3p3,A3P3-7141-A5_a3p3,A3P3-7141-A6_a3p3,A3P3-7141-A7_a3p3,A3P3-7141-A8_a3p3,A3P3-7141-A9_a3p3,A3P3-7141-B1_a3p3,A3P3-7141-B10_a3p3,A3P3-7141-B11_a3p3,A3P3-7141-B12_a3p3,A3P3-7141-B2_a3p3,A3P3-7141-B3_a3p3,A3P3-7141-B4_a3p3,A3P3-7141-B5_a3p3,A3P3-7141-B6_a3p3,A3P3-7141-B7_a3p3,A3P3-7141-B8_a3p3,A3P3-7141-B9_a3p3,A3P3-7141-C1_a3p3,A3P3-7141-C10_a3p3,A3P3-7141-C11_a3p3,A3P3-7141-C12_a3p3,A3P3-7141-C2_a3p3,A3P3-7141-C3_a3p3,A3P3-7141-C4_a3p3,A3P3-7141-C5_a3p3,A3P3-7141-C6_a3p3,A3P3-7141-C7_a3p3,A3P3-7141-C8_a3p3,A3P3-7141-C9_a3p3,A3P3-7141-D1_a3p3,A3P3-7141-D10_a3p3,A3P3-7141-D11_a3p3,A3P3-7141-D12_a3p3,A3P3-7141-D2_a3p3,A3P3-7141-D3_a3p3,A3P3-7141-D4_a3p3,A3P3-7141-D5_a3p3,A3P3-7141-D6_a3p3,A3P3-7141-D7_a3p3,A3P3-7141-D8_a3p3,A3P3-7141-D9_a3p3,A3P3-7141-E1_a3p3,A3P3-7141-E10_a3p3,A3P3-7141-E11_a3p3,A3P3-7141-E12_a3p3,A3P3-7141-E2_a3p3,A3P3-7141-E3_a3p3,A3P3-7141-E4_a3p3,A3P3-7141-E5_a3p3,A3P3-7141-E6_a3p3,A3P3-7141-E7_a3p3,A3P3-7141-E8_a3p3,A3P3-7141-E9_a3p3,A3P3-7141-F1_a3p3,A3P3-7141-F10_a3p3,A3P3-7141-F2_a3p3,A3P3-7141-F3_a3p3,A3P3-7141-F4_a3p3,A3P3-7141-F5_a3p3,A3P3-7141-F6_a3p3,A3P3-7141-F7_a3p3,A3P3-7141-F8_a3p3,A3P3-7141-F9_a3p3,A3P3MEP-F11_a3p3,A3P3MEP-F12_a3p3,A3P3MEPG1_a3p3,A3P3MEPG2_a3p3,A3P3MEPG3_a3p3,A3P3MEPG4_a3p3,A3P3MEPG5_a3p3,A3P3MEPG6_a3p3
FLI1,14.55004338,14.81218806,NA,NA,NA,12.70722486,14.48628805,11.76658246,NA,15.25941259,12.42179361,NA,NA,NA,NA,NA,NA,12.17191613,NA,16.16362296,14.82117041,NA,NA,NA,15.63132937,NA,14.57876618,NA,13.42968672,NA,NA,NA,NA,15.81620478,NA,15.68676853,NA,13.18779396,NA,NA,NA,NA,15.74073151,12.77715568,17.94797204,11.64730598,19.0621398,NA,NA,NA,NA,NA,16.61391142,NA,20.72440668,13.86501962,NA,NA,14.76917025,14.20547987,NA,NA,13.43485674,NA,17.95722068,NA,NA,NA,NA,14.78559851,NA,NA,NA,NA,17.58100939,NA,16.49555772,15.42642165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.24629944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.37525961,NA,15.28199707,NA,NA,NA,NA,NA,14.4684606,NA,NA,NA,NA,14.54061221,NA,NA,NA,NA,14.34767522,14.69040312,15.87391751,16.70669039,13.51646955,13.43751066,12.41540002,13.4998632,14.57338296,NA,13.02937092,NA,NA,14.75288015,14.68751787,NA,NA,NA,NA,15.65226516,NA,14.21488799,NA,NA,NA,NA,NA,NA,16.97517821,NA,NA,14.44609532,15.99220533,16.45043827,NA,13.86960275,NA,NA,NA,NA,NA,17.5391418,NA,NA,NA,NA,17.41511204,20.79549805,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOG1/ZFPM1,12.90135266,16.06993677,14.58153424,NA,14.1363966,16.61178305,16.38785716,16.52508745,13.89705492,15.00219943,15.77510463,12.53291242,13.05077612,13.7737219,19.82174723,12.73248712,13.19915643,13.93933617,15.88032628,15.15404258,14.36051977,15.83629664,NA,13.72519492,12.97104631,14.93511186,13.69561481,13.98231839,15.05676189,13.36021135,14.50591708,NA,14.53213883,15.66100182,15.0118087,13.24496222,14.71559905,13.3709935,15.27505005,14.69239995,15.81453274,14.1679471,NA,13.56468344,NA,12.45846638,NA,15.18039871,11.01890795,15.29643887,NA,15.24452205,14.18626686,14.47935217,NA,14.68184807,14.30913204,15.84418733,NA,13.80715098,13.67609542,NA,15.91518417,12.94314289,13.4253682,15.86144506,NA,15.39239339,14.76882065,15.00757278,NA,NA,16.67701392,NA,NA,NA,16.22862703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88934831,23.72706644,NA,17.09591576,NA,NA,NA,NA,NA,NA,25.7066466,NA,16.40163907,15.76133908,15.747617,NA,NA,14.25252004,NA,14.67640209,NA,NA,NA,NA,NA,NA,NA,16.70163288,NA,NA,NA,16.34825725,NA,NA,NA,NA,16.17278465,NA,16.84204042,NA,15.2066302,15.25642584,15.20572283,NA,NA,NA,NA,NA,NA,NA,13.58609274,NA,15.37604392,NA,15.88390354,NA,15.1141956,14.26913543,15.42731437,NA,15.77729044,NA,NA,14.07800289,NA,NA,NA,NA,14.86098952,16.42905891,16.0725815,21.09068314,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXO3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96880136,NA,NA,NA,NA,25.54884464,NA,NA,NA,NA,NA,NA,NA,NA,20.3094921,NA,NA,NA,NA,NA,NA,NA,NA,20.92074783,25.68966386,NA,21.86624519,NA,NA,26.29418064,20.65431943,NA,21.64680405,NA,NA,NA,22.42577802,NA,NA,NA,NA,NA,NA,NA,NA,23.31032004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.62329436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.121561,21.94498712,18.82885511,NA,NA,NA,18.68127386,18.94356815,NA,21.84656659,NA,19.78012929,NA,19.54212751,NA,20.55820964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.66680047,NA,27.35071209,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABPA,15.69554311,18.39015547,16.74937553,NA,17.6107969,16.71394698,17.82233574,17.45231033,16.91945642,16.38487318,16.36605475,15.07716838,16.27460505,15.70792022,15.76405166,NA,14.9935394,NA,15.93419155,17.56991312,14.82415423,15.11888127,17.19076602,NA,17.29506699,NA,15.86285051,17.18731442,16.13489727,15.44857543,NA,NA,17.149677,17.83306096,16.54427912,17.41673638,16.95225238,16.59150437,17.05636885,14.26166294,NA,17.32625121,NA,16.64109435,16.51608023,14.74983763,15.21567462,17.52534927,14.12140091,16.30867373,16.09891507,15.16165613,14.85891296,15.50409392,14.99603697,17.26034233,14.74164422,17.29464537,17.88277259,17.16004458,14.36544722,16.95981142,15.76166135,15.41227806,17.26775964,15.79477236,NA,15.26890507,15.55277863,15.24011282,17.97844426,16.90487314,16.47084705,16.35974494,16.76299539,16.16502788,15.95123918,15.09166865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93267413,NA,NA,NA,NA,NA,NA,NA,15.94837878,14.87129691,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.70812846,NA,NA,NA,NA,NA,NA,14.9068023,NA,16.53100794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.26384621,15.72223953,NA,14.82006337,NA,NA,NA,NA,NA,NA,NA,17.6293974,NA,NA,NA,NA,NA,NA,14.97549024,NA,NA,NA,NA,NA,13.89083727,18.43516878,24.39878269,NA,18.10229053,15.53214652,NA,NA,NA,NA,16.56453689,27.75199192,16.74493777,16.28327527,NA,NA,16.74547336,17.26581037,16.22195915,15.81342021,15.82191793,14.61593941,16.7958446,19.38943308,21.42614006,17.62335221,17.86524373,17.73795866,16.91860599,NA,16.53433835,NA,16.42277584,15.67696413,NA,16.99211692,17.0715247,17.08177392,17.34026772,16.8969935,17.19414044,14.78798499,16.98511748,26.58365422,NA,18.78202363,15.56598636,16.5955309,17.94122527,16.32244032,NA,20.47619718,15.7288076,NA,NA,16.85407992,15.72261503,16.05780141,NA,15.47193363,20.91247283,15.85242359,16.78326376,NA,15.78211444,16.84667915,NA,14.36097931,NA,16.35995173,17.44210811,15.88693966,16.85376495,16.82558425,NA,14.13218987,16.18353456,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GADD45A,NA,NA,NA,NA,NA,17.12358523,19.94471107,NA,NA,NA,NA,16.02739549,NA,21.88232135,19.20131572,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97370528,NA,NA,NA,NA,NA,NA,NA,17.32002961,NA,NA,NA,NA,17.40497284,19.31730193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.25884155,NA,NA,NA,17.65756236,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.48719994,NA,NA,NA,17.68035469,NA,NA,NA,NA,NA,NA,NA,20.34632731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.60702385,NA,NA,18.58263194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.16028235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GADD45B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.77601979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.90438677,NA,NA,NA,NA,NA,NA,16.80669371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.33019014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.40662674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPDH ,8.768016362,10.75318113,11.62432867,NA,9.254704603,11.32149837,10.46414905,10.81000872,10.38313396,11.62158052,10.41687852,12.0609684,9.149417095,9.934832655,9.564371634,8.969229429,9.4968274,10.01601501,9.395347033,10.50619242,9.390581064,11.0086023,8.599492197,10.30343432,9.67876965,10.85967079,10.38026815,9.589737807,10.81578401,9.477163844,9.256036962,9.73140634,10.2595333,12.458942,10.6740989,11.46018528,8.537800555,10.57324818,8.67701442,9.662653227,11.22632842,10.1684745,9.766954434,9.538330151,9.866275149,8.832246477,10.12807713,9.907281629,8.375447079,8.699051657,9.767179946,9.767659261,8.681864286,9.480187117,11.2227479,9.935369479,8.943033144,10.69094809,10.50159946,9.732100596,9.612364581,10.46651253,10.43673391,9.759864117,9.862255484,9.587461332,NA,7.591977533,8.731124482,10.75327978,10.58538806,12.42315587,11.21204008,12.11877589,10.68720755,10.56027597,10.49908865,10.3035919,7.685452125,13.0650615,17.26449233,18.94788551,14.27364169,10.57492875,9.370044394,10.56498127,10.38858468,10.21272729,19.32888867,21.54628406,9.386804319,12.08491096,10.30092179,10.08050961,8.970907849,8.52898835,11.4954143,9.304041282,9.055556846,8.268802469,10.71505985,15.83245862,11.01632008,9.818506818,NA,10.0942199,9.456037913,9.609362918,10.01892825,9.052829843,9.072409293,9.62947764,11.52414051,10.24169435,9.970829473,NA,10.39202025,11.41697031,11.64957526,12.36783792,9.871144039,11.46633198,9.564689334,9.255556052,9.97271037,9.889637008,10.43858599,8.784535624,NA,12.9172993,11.09809102,9.425517591,9.765446287,9.327253264,10.97879075,9.070024932,9.17820838,10.68185681,10.14762257,9.985584148,9.889943642,7.920413001,9.629986021,9.335920582,8.509396116,11.60670719,7.939941413,7.877009079,10.10996791,10.7740661,11.39052914,8.327038716,9.418255123,10.06647383,8.495579281,9.449535207,9.188178231,10.78614201,17.05043299,14.09381955,9.875428261,11.28984653,10.944352,13.66726227,12.22320576,10.10339766,10.39385387,17.79505461,11.49037588,10.65313657,11.41198697,10.85507916,10.8016482,7.970248993,8.92714296,9.70154928,9.108159105,9.234118031,11.04784719,13.82844472,11.73891357,12.97052039,10.71386693,14.02105974,11.06648101,12.38809194,11.51089485,11.76082124,11.87492939,10.58279897,10.47443807,10.96583843,10.4941374,11.97434995,10.82247399,11.86815658,10.74268242,9.924537331,11.38497757,11.87422522,10.47286553,10.79433025,9.877253059,10.98688395,10.83342737,10.77405342,10.79193902,12.14021155,11.42178225,11.46430635,11.14747589,11.53911382,11.04125917,11.47399319,9.95197586,10.56053322,11.9530236,11.64271177,11.33897928,9.844252246,11.08111411,12.31344388,10.96931302,10.97008366,10.72355126,9.880885131,10.76511847,10.52164564,10.0901523,9.507575881,10.55164316,9.190671155,10.98429641,10.74974224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GATA1,13.00705786,16.48997483,15.25568779,NA,13.41550916,15.67875511,15.07231982,15.05117895,16.5675879,16.49338305,15.25579457,13.09479463,12.42978377,12.99368056,14.2049561,13.22115851,14.06351729,13.8465775,12.3895568,16.46975445,14.92982576,13.81015981,NA,14.47047301,13.20387391,14.86120833,14.84284639,13.19151304,14.52992338,12.71102005,14.19002269,NA,13.00650503,16.44128447,12.80389424,14.08934105,15.31939284,14.15625139,14.68567974,12.60304512,14.13474701,13.85019961,13.29632922,13.87968616,14.08458401,13.17343599,12.84507185,15.49649609,12.78284174,13.91808339,14.74217152,12.63848672,13.19043536,12.95017315,NA,14.06805725,13.11725743,15.20296556,15.51144894,12.9567527,13.32409201,NA,14.45792024,14.90651116,15.71976557,14.35327697,NA,12.17312135,12.86566245,14.14559947,NA,NA,NA,NA,NA,NA,NA,14.65820274,14.3568003,20.35378128,21.93854496,24.09362398,16.8313368,14.41150446,14.73042633,13.71975778,13.4854399,23.64731659,23.04326498,25.6105736,14.31093391,14.92452921,13.68970552,16.58663373,15.11048075,14.39255646,16.99279484,13.40857961,14.71394331,13.28976712,14.52776402,20.50165445,14.48512925,14.73779607,NA,14.51579541,14.5594682,14.22245195,15.6713824,15.13503878,14.60523443,14.17554763,14.75239659,12.64634198,13.07824488,13.9262907,13.85265461,14.62638768,15.63913797,15.34654936,13.06595983,NA,16.39607071,11.4481526,15.17282721,14.97661983,14.99341879,13.24039001,16.19811463,14.80170211,15.02632125,13.12923825,14.11469288,13.33285353,13.89759791,13.02904527,13.47441139,14.00131342,16.73488389,13.97501061,14.3365221,NA,13.55753635,14.58919738,14.28739412,NA,14.41545558,14.11763427,13.25551644,14.2673629,14.87614073,NA,13.36388662,13.95288554,NA,13.78749485,12.2763117,14.7368019,20.4539617,22.56132922,14.80396234,14.04777721,14.46260857,15.70923522,15.80001497,15.03836855,14.5474044,21.16929733,15.98866378,14.780713,14.61780097,NA,14.65980363,12.49885225,13.76661249,12.3447416,12.99689969,13.77361466,NA,14.96747441,15.67903781,16.56872114,14.74885942,16.53693792,17.06232934,16.38513047,16.28221706,15.41045582,15.22860275,15.12234481,14.31894351,14.97096546,15.11095199,13.98290255,14.99097651,15.0161863,14.03823137,13.04535333,13.82866358,NA,14.33814417,14.23851023,15.63695918,NA,13.85405417,13.35209306,12.50487293,15.79346355,14.08999806,16.24359596,13.65201516,14.77055367,14.81996779,14.22516782,13.36343283,15.71839192,16.08683941,15.64544372,15.78932413,14.06078906,15.84893141,15.81315169,15.49296268,15.59876464,16.76393769,14.80841829,NA,15.61817939,12.83562126,14.56529464,NA,13.22180037,14.42946115,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
